gate_txn_id,truck_plate,container_no,customer_id,terminal_id,direction,gate_in_time,gate_out_time,shift_id
73868,C20604,EGLV5335809,6,3,IN,2026-01-05 10:16:00,2026-01-05 10:40:00,1
73869,B10269,EGLV4092269,9,4,OUT,2026-01-05 11:29:00,2026-01-05 12:20:00,1
73870,A98412,MSKU3551362,5,3,OUT,2026-01-05 06:38:00,2026-01-05 07:42:00,1
73871,F81577,CMAU4974962,1,3,IN,2026-01-05 16:42:00,2026-01-05 17:40:00,2
73872,D68536,CMAU2653926,5,3,IN,2026-01-05 19:58:00,2026-01-05 20:48:00,2
73873,E21226,COSU3607823,2,1,OUT,2026-01-05 22:15:00,2026-01-05 23:00:00,3
73874,F13085,MSCU1200529,7,2,OUT,2026-01-05 17:39:00,2026-01-05 18:24:00,2
73875,D47182,EGLV4005716,7,3,IN,2026-01-05 09:35:00,2026-01-05 10:21:00,1
73876,D48311,HLXU9009091,2,1,IN,2026-01-05 13:45:00,2026-01-05 14:50:00,1
73877,F13206,EGLV5979189,11,4,OUT,2026-01-05 06:44:00,2026-01-05 07:17:00,1
73878,D64706,CMAU9710792,2,1,IN,2026-01-05 23:37:00,2026-01-06 00:13:00,3
73879,E36859,CMAU7975135,10,3,OUT,2026-01-05 07:01:00,2026-01-05 07:34:00,1
73880,F35878,COSU2206854,1,4,OUT,2026-01-05 20:01:00,2026-01-05 21:11:00,2
73881,E76876,ONEU8823422,8,2,OUT,2026-01-05 15:16:00,2026-01-05 15:46:00,2
73882,D77899,HLXU7997383,5,3,IN,2026-01-05 11:48:00,2026-01-05 12:26:00,1
73883,B89226,ONEU6380299,11,1,IN,2026-01-05 07:31:00,2026-01-05 08:22:00,1
73884,C38026,MSCU6057703,8,2,IN,2026-01-05 09:19:00,2026-01-05 10:07:00,1
73885,C89942,ONEU8292922,6,4,IN,2026-01-05 19:41:00,2026-01-05 20:23:00,2
73886,E66374,MSCU4027349,5,2,IN,2026-01-05 05:49:00,2026-01-05 06:26:00,3
73887,F40132,MSKU2963454,2,4,OUT,2026-01-05 22:16:00,2026-01-05 23:34:00,3
73888,C71347,EGLV7788553,10,1,OUT,2026-01-05 15:36:00,2026-01-05 16:14:00,2
73889,D93069,COSU2586813,4,4,IN,2026-01-05 15:56:00,2026-01-05 16:48:00,2
73890,D24537,HLXU4237295,8,2,OUT,2026-01-05 14:30:00,2026-01-05 15:09:00,2
73891,C77234,ONEU8850300,2,2,OUT,2026-01-05 05:05:00,2026-01-05 05:48:00,3
73892,E47174,ONEU3238045,10,2,IN,2026-01-05 23:24:00,2026-01-06 00:03:00,3
73893,B35047,ONEU7351186,6,2,IN,2026-01-05 06:08:00,2026-01-05 06:20:00,1
73894,D71363,CMAU4330753,10,2,IN,2026-01-05 12:23:00,2026-01-05 13:06:00,1
73895,B39064,MSKU5374934,8,3,OUT,2026-01-05 05:58:00,2026-01-05 06:33:00,3
73896,E59951,COSU1633281,2,3,OUT,2026-01-05 09:28:00,2026-01-05 10:03:00,1
73897,E21766,HLXU3236705,2,3,IN,2026-01-05 22:54:00,2026-01-05 23:40:00,3
73898,D74422,MSKU8389418,9,4,IN,2026-01-05 14:36:00,2026-01-05 14:57:00,2
73899,E76209,MSCU3223460,6,3,IN,2026-01-05 09:28:00,2026-01-05 10:13:00,1
73900,C27065,MSCU4668975,1,2,OUT,2026-01-05 17:30:00,2026-01-05 18:38:00,2
73901,E46114,HLXU1193253,4,1,IN,2026-01-05 14:19:00,2026-01-05 15:03:00,2
73902,B12757,ONEU5478735,10,4,OUT,2026-01-05 08:33:00,2026-01-05 09:49:00,1
73903,E25070,HLXU3502387,8,2,OUT,2026-01-05 16:06:00,2026-01-05 16:42:00,2
73904,C72282,MSKU1916327,11,2,IN,2026-01-05 20:54:00,2026-01-05 22:00:00,2
73905,B74874,MSKU2716365,1,1,OUT,2026-01-05 09:11:00,2026-01-05 09:35:00,1
73906,A36404,EGLV2333886,6,3,OUT,2026-01-05 05:11:00,2026-01-05 06:22:00,3
73907,E48874,ONEU6442758,8,4,OUT,2026-01-05 15:50:00,2026-01-05 16:36:00,2
73908,A80288,CMAU7138749,7,1,OUT,2026-01-05 09:09:00,2026-01-05 10:27:00,1
73909,E68062,CMAU7322077,3,2,IN,2026-01-05 16:00:00,2026-01-05 16:05:00,2
73910,E85269,ONEU8126171,6,1,OUT,2026-01-05 16:22:00,2026-01-05 17:03:00,2
73911,C48504,CMAU5688541,1,3,OUT,2026-01-05 22:00:00,2026-01-05 22:15:00,3
73912,E58757,ONEU1729503,7,2,OUT,2026-01-05 09:45:00,2026-01-05 10:57:00,1
73913,B90031,CMAU3139219,9,2,OUT,2026-01-05 19:34:00,2026-01-05 20:40:00,2
73914,B56717,COSU4646122,1,2,IN,2026-01-05 14:45:00,2026-01-05 15:38:00,2
73915,B75604,ONEU7650651,1,2,IN,2026-01-05 11:39:00,2026-01-05 11:58:00,1
73916,C43125,MSCU5627707,10,1,IN,2026-01-05 13:48:00,2026-01-05 14:29:00,1
73917,F44360,HLXU3636332,4,4,IN,2026-01-05 07:38:00,2026-01-05 09:00:00,1
73918,B56270,EGLV5222190,6,4,IN,2026-01-05 16:04:00,2026-01-05 16:52:00,2
73919,C91168,CMAU9092104,11,2,OUT,2026-01-05 06:58:00,2026-01-05 07:59:00,1
73920,F10691,COSU5809654,12,4,IN,2026-01-05 15:53:00,2026-01-05 16:48:00,2
73921,F67851,EGLV7471808,12,2,IN,2026-01-05 17:41:00,2026-01-05 18:19:00,2
73922,F57946,CMAU2735928,9,1,OUT,2026-01-05 09:05:00,2026-01-05 09:40:00,1
73923,E34255,CMAU7277572,6,1,IN,2026-01-05 20:18:00,2026-01-05 20:49:00,2
73924,E61929,CMAU2297318,1,2,OUT,2026-01-05 23:57:00,2026-01-06 00:27:00,3
73925,E65136,ONEU6896541,4,1,OUT,2026-01-05 14:04:00,2026-01-05 19:47:00,2
73926,D52548,ONEU6685369,5,1,OUT,2026-01-05 07:48:00,2026-01-05 08:54:00,1
73927,A22758,CMAU3363353,11,2,OUT,2026-01-05 20:51:00,2026-01-05 21:42:00,2
73928,B22907,ONEU8326340,3,1,OUT,2026-01-05 23:31:00,2026-01-06 04:42:00,3
73929,E65053,ONEU5400374,3,2,OUT,2026-01-05 11:09:00,2026-01-05 12:01:00,1
73930,F27288,MSCU9852458,8,1,OUT,2026-01-05 23:57:00,2026-01-06 00:22:00,3
73931,D69288,HLXU2097620,5,4,IN,2026-01-05 18:43:00,2026-01-05 19:16:00,2
73932,D46858,COSU7960425,1,2,IN,2026-01-05 08:57:00,2026-01-05 09:03:00,1
73933,C40486,MSCU3883716,8,2,IN,2026-01-05 15:05:00,2026-01-05 16:22:00,2
73934,A64163,MSKU3154317,6,3,IN,2026-01-05 10:20:00,2026-01-05 11:38:00,1
73935,D23671,HLXU5506489,7,4,OUT,2026-01-05 05:10:00,2026-01-05 05:54:00,3
73936,F93069,EGLV7282721,9,2,IN,2026-01-05 14:02:00,2026-01-05 14:23:00,2
73937,F99768,CMAU4383796,6,2,IN,2026-01-05 08:43:00,2026-01-05 09:58:00,1
73938,B84948,MSCU9790346,8,4,IN,2026-01-05 10:58:00,2026-01-05 11:22:00,1
73939,D15175,EGLV5061661,2,4,IN,2026-01-05 08:51:00,2026-01-05 09:12:00,1
73940,E13689,MSCU3593832,12,4,OUT,2026-01-05 23:16:00,2026-01-06 00:12:00,3
73941,F51678,HLXU9877169,7,2,IN,2026-01-05 19:12:00,2026-01-05 19:43:00,2
73942,C94671,HLXU2901057,1,1,IN,2026-01-05 12:37:00,2026-01-05 13:34:00,1
73943,C25185,MSCU2156323,3,1,IN,2026-01-05 09:39:00,2026-01-05 10:19:00,1
73944,E11064,MSKU7855518,2,3,IN,2026-01-05 08:49:00,2026-01-05 09:18:00,1
73945,D12348,COSU7995621,8,4,OUT,2026-01-05 14:17:00,2026-01-05 14:33:00,2
73946,A29512,CMAU7606339,1,2,OUT,2026-01-05 10:46:00,2026-01-05 11:42:00,1
73947,D35347,COSU6409263,10,4,OUT,2026-01-05 06:50:00,2026-01-05 07:11:00,1
73948,F73561,COSU3544462,12,3,IN,2026-01-05 08:27:00,2026-01-05 08:48:00,1
73949,B53807,HLXU2604949,4,4,IN,2026-01-05 23:16:00,2026-01-05 23:53:00,3
73950,D17001,MSCU7473974,5,2,OUT,2026-01-05 07:39:00,2026-01-05 08:09:00,1
73951,F69283,ONEU5194081,6,1,OUT,2026-01-05 09:04:00,2026-01-05 10:05:00,1
73952,C85337,MSCU8947542,6,3,OUT,2026-01-05 21:28:00,2026-01-05 22:34:00,2
73953,C80414,EGLV9046021,3,4,IN,2026-01-05 05:05:00,2026-01-05 06:00:00,3
73954,B39747,ONEU4024039,12,4,IN,2026-01-05 13:00:00,2026-01-05 14:21:00,1
73955,B40138,HLXU6532309,10,1,IN,2026-01-05 23:19:00,2026-01-05 23:52:00,3
73956,D34198,ONEU2427310,12,4,OUT,2026-01-05 09:04:00,2026-01-05 09:31:00,1
73957,D99518,MSKU2960752,9,1,OUT,2026-01-05 09:37:00,2026-01-05 11:10:00,1
73958,A93693,CMAU3751170,10,3,OUT,2026-01-05 06:43:00,2026-01-05 07:23:00,1
73959,D95800,HLXU4824517,12,1,OUT,2026-01-05 22:54:00,2026-01-05 23:11:00,3
73960,B94899,COSU7759428,4,3,OUT,2026-01-05 09:07:00,2026-01-05 10:07:00,1
73961,C26070,EGLV4875432,11,2,OUT,2026-01-05 10:53:00,2026-01-05 11:32:00,1
73962,B14894,COSU7476402,7,4,OUT,2026-01-05 21:28:00,2026-01-05 22:33:00,2
73963,B15528,MSCU1208614,5,3,IN,2026-01-05 10:06:00,2026-01-05 10:30:00,1
73964,F77997,CMAU1500244,2,1,IN,2026-01-05 06:35:00,2026-01-05 07:28:00,1
73965,E54660,MSCU6522884,8,1,IN,2026-01-05 05:41:00,2026-01-05 06:46:00,3
73966,F36377,MSKU7940361,5,4,IN,2026-01-05 05:50:00,2026-01-05 06:05:00,3
73967,E12780,ONEU2756033,7,3,OUT,2026-01-05 13:21:00,2026-01-05 14:11:00,1
73968,C52549,EGLV2412524,1,3,IN,2026-01-05 20:52:00,2026-01-05 22:03:00,2
73969,E15218,ONEU4880756,11,1,IN,2026-01-05 05:09:00,2026-01-05 06:22:00,3
73970,F74237,MSCU9550901,12,4,OUT,2026-01-05 15:06:00,2026-01-05 15:32:00,2
73971,B45505,HLXU5276726,6,3,IN,2026-01-05 22:17:00,2026-01-05 22:46:00,3
73972,C81990,MSKU3489524,1,1,IN,2026-01-05 21:52:00,2026-01-05 22:58:00,2
73973,F87213,ONEU1008433,6,2,OUT,2026-01-05 22:46:00,2026-01-05 23:55:00,3
73974,D61912,EGLV9893562,10,4,OUT,2026-01-05 23:07:00,2026-01-06 00:15:00,3
73975,E30300,ONEU8754259,8,3,OUT,2026-01-05 18:33:00,2026-01-05 19:00:00,2
73976,C94307,ONEU9177406,8,2,IN,2026-01-05 08:03:00,2026-01-05 08:57:00,1
73977,C23851,ONEU5695395,4,1,OUT,2026-01-05 08:46:00,2026-01-05 09:22:00,1
73978,A14063,CMAU6498787,8,1,OUT,2026-01-05 16:57:00,2026-01-05 17:41:00,2
73979,F23589,MSKU4894927,10,3,OUT,2026-01-05 20:09:00,2026-01-05 20:59:00,2
73980,D92695,MSCU6948436,1,2,OUT,2026-01-05 20:33:00,2026-01-05 21:23:00,2
73981,B75633,HLXU1320769,10,1,IN,2026-01-05 14:34:00,2026-01-05 19:46:00,2
73982,E54005,EGLV8125237,1,4,OUT,2026-01-05 09:34:00,2026-01-05 10:57:00,1
73983,A90011,COSU9202273,4,2,IN,2026-01-05 14:09:00,2026-01-05 14:32:00,2
73984,F38296,HLXU8325197,11,2,OUT,2026-01-05 21:45:00,2026-01-05 21:58:00,2
73985,C96577,COSU9849448,5,2,IN,2026-01-05 22:12:00,2026-01-05 23:04:00,3
73986,A84141,COSU9079371,10,1,OUT,2026-01-05 06:01:00,2026-01-05 06:49:00,1
73987,B87668,EGLV2801319,7,1,IN,2026-01-05 10:26:00,2026-01-05 10:31:00,1
73988,A52919,MSKU8668199,2,4,OUT,2026-01-05 05:31:00,2026-01-05 06:25:00,3
73989,F94076,MSCU1988854,10,3,IN,2026-01-05 17:58:00,2026-01-05 18:43:00,2
73990,E92016,MSKU1310292,2,4,IN,2026-01-05 11:29:00,2026-01-05 11:42:00,1
73991,C59004,HLXU4505237,1,1,IN,2026-01-05 09:19:00,2026-01-05 10:14:00,1
73992,B51026,CMAU9904969,3,4,OUT,2026-01-05 11:33:00,2026-01-05 12:43:00,1
73993,F97682,ONEU7376691,1,1,IN,2026-01-05 10:45:00,2026-01-05 16:27:00,1
73994,E97023,HLXU3907292,4,4,IN,2026-01-05 19:55:00,2026-01-05 20:14:00,2
73995,E75426,HLXU7267753,9,3,OUT,2026-01-05 22:27:00,2026-01-05 23:01:00,3
73996,B75057,MSCU6948121,7,2,OUT,2026-01-05 09:40:00,2026-01-05 10:12:00,1
73997,E59623,HLXU8677784,10,2,OUT,2026-01-05 11:21:00,2026-01-05 11:58:00,1
73998,F16666,ONEU6459376,8,4,OUT,2026-01-05 10:00:00,2026-01-05 10:45:00,1
73999,D94836,MSKU9631233,6,3,OUT,2026-01-05 13:44:00,2026-01-05 14:32:00,1
74000,F34553,HLXU4402549,2,3,IN,2026-01-05 12:25:00,2026-01-05 13:04:00,1
74001,A98413,EGLV9574710,7,4,IN,2026-01-05 21:41:00,2026-01-05 22:10:00,2
74002,C74023,COSU3588734,12,2,IN,2026-01-05 19:25:00,2026-01-05 20:04:00,2
74003,A81006,ONEU8529325,2,4,IN,2026-01-05 06:49:00,2026-01-05 07:16:00,1
74004,D85062,HLXU6516896,12,1,IN,2026-01-05 22:16:00,2026-01-05 23:10:00,3
74005,B58607,MSKU9186389,6,4,IN,2026-01-05 22:39:00,2026-01-05 22:48:00,3
74006,E66981,CMAU5657746,12,2,IN,2026-01-05 18:22:00,2026-01-05 18:59:00,2
74007,B55284,ONEU1562801,8,4,OUT,2026-01-05 22:04:00,2026-01-05 22:34:00,3
74008,D43164,HLXU8155943,3,1,IN,2026-01-05 08:03:00,2026-01-05 09:09:00,1
74009,A87797,MSCU5296507,9,4,IN,2026-01-05 18:29:00,2026-01-05 19:16:00,2
74010,D37528,HLXU4809581,5,2,OUT,2026-01-05 14:20:00,2026-01-05 15:42:00,2
74011,F26637,CMAU3520284,1,2,IN,2026-01-05 09:38:00,2026-01-05 10:23:00,1
74012,D27869,MSCU2021699,9,1,IN,2026-01-05 18:01:00,2026-01-05 18:29:00,2
74013,B16189,CMAU7889346,6,2,OUT,2026-01-05 19:00:00,2026-01-05 19:47:00,2
74014,F32984,HLXU1946250,5,2,IN,2026-01-05 15:43:00,2026-01-05 20:43:00,2
74015,C20985,CMAU5638470,4,4,OUT,2026-01-05 06:12:00,2026-01-05 07:38:00,1
74016,D31486,MSKU1843855,12,3,IN,2026-01-05 21:37:00,2026-01-05 22:12:00,2
74017,A79767,MSKU7615822,8,4,IN,2026-01-05 08:02:00,2026-01-05 08:54:00,1
74018,F67705,CMAU8685084,1,1,IN,2026-01-05 14:41:00,2026-01-05 15:13:00,2
74019,E54869,MSKU3428891,1,2,OUT,2026-01-05 21:26:00,2026-01-05 22:27:00,2
74020,D78665,MSCU4367026,6,2,OUT,2026-01-05 16:52:00,2026-01-05 17:24:00,2
74021,A58092,HLXU5492137,12,1,OUT,2026-01-05 11:43:00,2026-01-05 11:59:00,1
74022,D24441,MSCU1188023,12,1,IN,2026-01-05 21:50:00,2026-01-05 22:19:00,2
74023,D21647,MSCU9394833,7,3,OUT,2026-01-05 10:13:00,2026-01-05 11:02:00,1
74024,A34421,EGLV9527785,7,2,IN,2026-01-05 11:22:00,2026-01-05 11:39:00,1
74025,E81602,MSKU4988732,7,4,IN,2026-01-05 17:21:00,2026-01-05 18:04:00,2
74026,A12104,MSKU1879853,10,4,IN,2026-01-05 18:19:00,2026-01-05 18:44:00,2
74027,D86442,COSU1217862,9,4,IN,2026-01-05 23:33:00,2026-01-06 00:43:00,3
74028,C22568,ONEU2729601,8,1,OUT,2026-01-05 11:55:00,2026-01-05 12:38:00,1
74029,A61701,CMAU6536971,1,1,IN,2026-01-05 08:43:00,2026-01-05 09:20:00,1
74030,D59798,MSKU7529811,8,3,OUT,2026-01-05 17:04:00,2026-01-05 17:52:00,2
74031,E27175,COSU8083065,3,1,IN,2026-01-05 10:05:00,2026-01-05 10:51:00,1
74032,A67061,ONEU8500383,7,3,IN,2026-01-05 21:53:00,2026-01-05 22:50:00,2
74033,E10188,EGLV1768263,5,2,IN,2026-01-05 12:28:00,2026-01-05 13:12:00,1
74034,F19892,CMAU1467426,1,1,IN,2026-01-05 08:50:00,2026-01-05 09:30:00,1
74035,D24414,EGLV2806371,8,2,IN,2026-01-05 13:19:00,2026-01-05 14:13:00,1
74036,B27506,EGLV6175197,3,1,IN,2026-01-05 10:22:00,2026-01-05 10:44:00,1
74037,B47505,EGLV9247655,12,4,IN,2026-01-05 11:15:00,2026-01-05 11:20:00,1
74038,D61288,ONEU8331413,8,4,OUT,2026-01-05 09:38:00,2026-01-05 10:14:00,1
74039,D40672,CMAU4004033,4,3,IN,2026-01-05 08:38:00,2026-01-05 08:57:00,1
74040,B82715,CMAU2287932,8,1,OUT,2026-01-05 06:34:00,2026-01-05 06:39:00,1
74041,C60431,COSU8854435,7,4,OUT,2026-01-05 09:25:00,2026-01-05 10:12:00,1
74042,C54533,EGLV3672582,1,2,OUT,2026-01-05 23:08:00,2026-01-06 00:06:00,3
74043,A46214,MSKU6250666,5,4,IN,2026-01-05 14:10:00,2026-01-05 14:51:00,2
74044,E21570,HLXU9466862,3,3,OUT,2026-01-05 17:33:00,2026-01-05 18:37:00,2
74045,C52852,ONEU3123852,9,1,IN,2026-01-05 23:52:00,2026-01-06 00:46:00,3
74046,D85318,COSU8634471,2,1,IN,2026-01-05 16:58:00,2026-01-05 17:50:00,2
74047,E94686,ONEU7769328,2,2,OUT,2026-01-05 05:45:00,2026-01-05 05:50:00,3
74048,F31786,MSKU5236877,12,2,OUT,2026-01-05 10:06:00,2026-01-05 10:11:00,1
74049,A23088,COSU8302797,8,1,OUT,2026-01-05 20:27:00,2026-01-05 21:10:00,2
74050,B94247,HLXU8009888,8,1,OUT,2026-01-05 13:18:00,2026-01-05 14:04:00,1
74051,A93767,MSCU3189525,11,3,OUT,2026-01-05 08:17:00,2026-01-05 08:55:00,1
74052,D40856,MSCU1763280,6,1,IN,2026-01-05 16:07:00,2026-01-05 16:57:00,2
74053,C16556,CMAU6404459,3,2,IN,2026-01-05 18:28:00,2026-01-05 19:01:00,2
74054,A78903,ONEU7509883,3,1,IN,2026-01-05 22:18:00,2026-01-05 23:04:00,3
74055,D93735,EGLV7060210,8,2,IN,2026-01-05 10:08:00,2026-01-05 10:33:00,1
74056,D75852,HLXU3265268,1,4,IN,2026-01-05 06:35:00,2026-01-05 07:32:00,1
74057,A27882,MSCU4324812,9,1,IN,2026-01-05 14:51:00,2026-01-05 15:52:00,2
74058,B82040,MSCU2910698,10,4,OUT,2026-01-05 18:05:00,2026-01-05 19:00:00,2
74059,A24528,ONEU2133502,12,2,OUT,2026-01-05 20:00:00,2026-01-05 20:08:00,2
74060,A14474,CMAU9717855,11,1,IN,2026-01-05 10:25:00,2026-01-05 11:00:00,1
74061,D52602,EGLV7588870,6,1,IN,2026-01-05 10:53:00,2026-01-05 11:19:00,1
74062,F58931,EGLV9394626,9,4,OUT,2026-01-05 06:33:00,2026-01-05 07:04:00,1
74063,B76054,HLXU5574351,2,4,IN,2026-01-05 11:58:00,2026-01-05 17:16:00,1
74064,B76735,CMAU6932154,6,3,OUT,2026-01-05 06:50:00,2026-01-05 07:40:00,1
74065,E18645,HLXU3283981,12,2,IN,2026-01-05 07:31:00,2026-01-05 08:31:00,1
74066,B53140,COSU3482976,5,1,IN,2026-01-05 19:55:00,2026-01-06 00:58:00,2
74067,F21137,MSCU5827941,10,3,OUT,2026-01-05 17:56:00,2026-01-05 18:01:00,2
74068,A39191,EGLV3187955,9,3,OUT,2026-01-05 08:27:00,2026-01-05 09:31:00,1
74069,F75271,ONEU5636162,7,4,IN,2026-01-05 20:50:00,2026-01-05 21:37:00,2
74070,F36242,MSKU9307859,4,1,OUT,2026-01-05 06:53:00,2026-01-05 07:47:00,1
74071,D29814,COSU6480424,1,4,IN,2026-01-05 16:22:00,2026-01-05 17:11:00,2
74072,C88059,CMAU4277054,2,1,IN,2026-01-05 18:20:00,2026-01-05 18:38:00,2
74073,B56089,CMAU3397065,4,2,OUT,2026-01-05 15:19:00,2026-01-05 15:35:00,2
74074,F11823,COSU8181264,11,1,OUT,2026-01-05 20:27:00,2026-01-05 20:52:00,2
74075,F12122,EGLV6129065,10,2,OUT,2026-01-05 06:58:00,2026-01-05 07:49:00,1
74076,D37013,MSKU8612097,8,3,OUT,2026-01-05 17:28:00,2026-01-05 21:43:00,2
74077,A54124,EGLV2583566,9,1,IN,2026-01-05 06:53:00,2026-01-05 07:39:00,1
74078,B59641,ONEU6952319,1,2,OUT,2026-01-05 17:41:00,2026-01-05 18:08:00,2
74079,B59420,CMAU7209817,6,3,IN,2026-01-05 14:23:00,2026-01-05 14:47:00,2
74080,E32837,EGLV6833695,3,3,IN,2026-01-05 05:39:00,2026-01-05 06:24:00,3
74081,E91473,ONEU3145148,10,1,IN,2026-01-05 07:45:00,2026-01-05 08:47:00,1
74082,E83577,MSKU9664508,1,1,OUT,2026-01-05 07:56:00,2026-01-05 13:37:00,1
74083,A65438,CMAU3043565,11,2,IN,2026-01-05 11:20:00,2026-01-05 12:27:00,1
74084,A96097,MSKU5081886,8,4,OUT,2026-01-05 20:05:00,2026-01-05 20:55:00,2
74085,B84531,MSKU3952884,7,3,IN,2026-01-05 22:05:00,2026-01-05 22:48:00,3
74086,B44798,EGLV9751345,1,1,OUT,2026-01-05 11:48:00,2026-01-05 12:49:00,1
74087,D64473,MSKU7349087,6,2,OUT,2026-01-05 06:21:00,2026-01-05 07:09:00,1
74088,B68946,MSCU1724673,6,4,IN,2026-01-05 15:35:00,2026-01-05 16:19:00,2
74089,E43886,MSKU6780971,7,3,OUT,2026-01-05 23:02:00,2026-01-06 00:01:00,3
74090,D65508,MSCU2294986,8,4,IN,2026-01-05 05:29:00,2026-01-05 06:03:00,3
74091,E28538,HLXU9160574,2,2,IN,2026-01-05 07:02:00,2026-01-05 07:17:00,1
74092,E92403,MSCU2185785,1,4,OUT,2026-01-05 22:15:00,2026-01-05 23:09:00,3
74093,D99467,COSU2031437,12,2,IN,2026-01-05 05:35:00,2026-01-05 06:09:00,3
74094,D58089,COSU9593355,12,3,IN,2026-01-05 09:17:00,2026-01-05 10:11:00,1
74095,E98171,ONEU8520699,9,2,IN,2026-01-05 06:38:00,2026-01-05 07:55:00,1
74096,A76713,CMAU9175992,8,4,OUT,2026-01-05 09:00:00,2026-01-05 09:38:00,1
74097,D48163,CMAU4565635,11,2,IN,2026-01-05 16:15:00,2026-01-05 16:49:00,2
74098,B76085,HLXU9273581,3,1,OUT,2026-01-05 19:48:00,2026-01-05 20:33:00,2
74099,B87831,HLXU8089557,8,2,OUT,2026-01-05 13:52:00,2026-01-05 14:45:00,1
74100,C50881,COSU8875208,11,3,IN,2026-01-05 06:55:00,2026-01-05 07:14:00,1
74101,A63141,COSU1868394,5,2,OUT,2026-01-05 15:50:00,2026-01-05 16:54:00,2
74102,C65477,ONEU3976688,7,4,IN,2026-01-05 16:14:00,2026-01-05 17:04:00,2
74103,E39695,COSU5204522,7,2,IN,2026-01-05 20:11:00,2026-01-05 20:45:00,2
74104,A79016,CMAU3254379,4,2,OUT,2026-01-05 23:01:00,2026-01-05 23:32:00,3
74105,F92120,EGLV4340988,11,1,OUT,2026-01-05 08:45:00,2026-01-05 09:58:00,1
74106,D34364,EGLV6120075,11,1,IN,2026-01-05 19:59:00,2026-01-05 21:07:00,2
74107,E41113,HLXU9681765,4,2,IN,2026-01-05 08:42:00,2026-01-05 10:05:00,1
74108,D53492,MSCU8956791,6,4,IN,2026-01-05 13:10:00,2026-01-05 13:44:00,1
74109,F23751,COSU5597549,1,1,IN,2026-01-05 21:29:00,2026-01-05 22:11:00,2
74110,C47477,MSKU8927370,5,1,IN,2026-01-05 08:59:00,2026-01-05 09:36:00,1
74111,B44704,CMAU7640589,7,2,OUT,2026-01-05 15:17:00,2026-01-05 15:49:00,2
74112,B46208,HLXU6760941,5,3,IN,2026-01-05 22:02:00,2026-01-05 23:19:00,3
74113,B67554,EGLV3608418,12,2,IN,2026-01-05 10:36:00,2026-01-05 11:16:00,1
74114,B21596,ONEU7109639,10,1,IN,2026-01-05 12:15:00,2026-01-05 12:20:00,1
74115,B71136,ONEU9186032,1,3,OUT,2026-01-05 08:45:00,2026-01-05 09:45:00,1
74116,B88014,MSCU4629202,6,4,IN,2026-01-05 22:51:00,2026-01-05 23:46:00,3
74117,C23623,COSU9259530,5,3,OUT,2026-01-05 22:18:00,2026-01-06 03:15:00,3
74118,C91725,CMAU3993964,2,1,OUT,2026-01-05 11:09:00,2026-01-05 11:46:00,1
74119,E74113,MSKU6132267,12,4,IN,2026-01-05 09:00:00,2026-01-05 09:34:00,1
74120,E76150,COSU7135163,7,2,OUT,2026-01-05 19:30:00,2026-01-05 20:12:00,2
74121,A48716,ONEU5603243,11,1,IN,2026-01-05 15:13:00,2026-01-05 15:57:00,2
74122,D21497,MSKU6295077,6,1,OUT,2026-01-05 20:01:00,2026-01-05 23:45:00,2
74123,B12841,HLXU3535068,11,4,IN,2026-01-05 19:03:00,2026-01-05 19:42:00,2
74124,A33279,MSCU1294613,1,1,OUT,2026-01-05 07:39:00,2026-01-05 08:12:00,1
74125,D15071,COSU5699705,7,4,IN,2026-01-05 10:29:00,2026-01-05 11:40:00,1
74126,E74454,EGLV6959279,6,1,OUT,2026-01-05 14:40:00,2026-01-05 15:48:00,2
74127,E66854,COSU5467994,9,3,IN,2026-01-05 14:42:00,2026-01-05 15:37:00,2
74128,A74066,ONEU7311474,11,3,IN,2026-01-05 18:45:00,2026-01-05 19:53:00,2
74129,C50240,MSCU7808884,4,1,IN,2026-01-05 07:57:00,2026-01-05 12:59:00,1
74130,B16444,CMAU8307858,4,4,IN,2026-01-05 23:20:00,2026-01-06 00:28:00,3
74131,B53063,MSKU7285168,8,2,OUT,2026-01-05 17:35:00,2026-01-05 18:10:00,2
74132,E60381,CMAU6836981,4,2,OUT,2026-01-05 08:32:00,2026-01-05 09:07:00,1
74133,E46784,MSKU7054432,10,3,IN,2026-01-05 21:16:00,2026-01-05 22:00:00,2
74134,A20002,MSCU1654539,10,1,IN,2026-01-05 15:00:00,2026-01-05 16:16:00,2
74135,E43989,EGLV4774152,8,3,IN,2026-01-05 15:58:00,2026-01-05 16:30:00,2
74136,B74083,CMAU3731895,7,2,IN,2026-01-05 13:35:00,2026-01-05 14:12:00,1
74137,E47885,HLXU5256824,9,4,IN,2026-01-05 18:12:00,2026-01-05 18:47:00,2
74138,C27814,MSKU3842291,3,2,OUT,2026-01-05 12:35:00,2026-01-05 13:11:00,1
74139,E30329,MSKU6550268,10,4,IN,2026-01-05 06:52:00,2026-01-05 06:57:00,1
74140,F11739,EGLV2377638,7,3,OUT,2026-01-05 20:11:00,2026-01-05 20:44:00,2
74141,B18086,COSU7718888,7,2,OUT,2026-01-05 13:50:00,2026-01-05 14:29:00,1
74142,F26167,EGLV3908988,2,2,OUT,2026-01-05 20:42:00,2026-01-05 21:26:00,2
74143,A86148,CMAU3148733,11,1,IN,2026-01-05 10:47:00,2026-01-05 11:17:00,1
74144,E98424,EGLV8637210,8,1,IN,2026-01-05 10:36:00,2026-01-05 11:34:00,1
